1	ERR9594652.49	2697049	288	0.916667	0.916667	0	no rank	2697049:74 
1	ERR9594652.50	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.51	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.52	2697049	288	0.776042	0.78125	1	no rank	2697049:61 
1	ERR9594652.53	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.54	2697049	288	0.859375	0.864583	1	no rank	2697049:69 
1	ERR9594652.55	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.56	2697049	288	0.411458	0.416667	1	no rank	2697049:27 
1	ERR9594652.57	2697049	288	0.921875	0.927083	1	no rank	2697049:75 
1	ERR9594652.58	2697049	288	0.75	0.75	0	no rank	2697049:58 
1	ERR9594652.59	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.60	2697049	288	0.302083	0.302083	0	no rank	2697049:15 
1	ERR9594652.61	2697049	288	0.5	0.5	0	no rank	2697049:34 
1	ERR9594652.62	2697049	288	0.921875	0.927083	1	no rank	2697049:75 
1	ERR9594652.63	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.64	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.65	2697049	288	0.833333	0.833333	0	no rank	2697049:66 
1	ERR9594652.66	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.67	3000004	288	1	1	0	subspecies	2697049:74 3000004:8 
1	ERR9594652.68	3000004	288	1	1	0	subspecies	2697049:67 3000004:15 
1	ERR9594652.69	3000004	288	0.989583	0.989583	0	subspecies	2697049:66 3000004:8 
1	ERR9594652.70	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.71	2697049	288	0.989583	0.989583	0	no rank	2697049:82 
1	ERR9594652.72	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.73	2697049	288	0.489583	0.489583	0	no rank	2697049:26 
1	ERR9594652.74	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.75	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.76	2697049	288	0.994792	1	1	no rank	2697049:82 
0	ERR9594652.77	0	288	0	0	0	no rank	
1	ERR9594652.78	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.79	3000004	288	1	1	0	subspecies	2697049:66 3000004:16 
1	ERR9594652.80	2697049	288	0.848958	0.854167	1	no rank	2697049:68 
1	ERR9594652.81	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.82	2697049	288	0.838542	0.84375	1	no rank	2697049:67 
1	ERR9594652.83	3000004	288	1	1	0	subspecies	2697049:67 3000004:15 
1	ERR9594652.84	2697049	288	0.520833	0.520833	0	no rank	2697049:22 
1	ERR9594652.85	2697049	288	1	1	0	no rank	2697049:82 
0	ERR9594652.86	0	288	0	0	0	no rank	
1	ERR9594652.87	2697049	288	0.885417	0.895833	2	no rank	2697049:72 
1	ERR9594652.88	2697049	288	0.541667	0.541667	0	no rank	2697049:38 
1	ERR9594652.89	2697049	288	0.994792	1	1	no rank	2697049:82 
1	ERR9594652.90	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.91	3000004	288	1	1	0	subspecies	2697049:77 3000004:5 
1	ERR9594652.92	2697049	288	0.5	0.5	0	no rank	2697049:34 
1	ERR9594652.93	2697049	288	0.989583	0.989583	0	no rank	2697049:81 
1	ERR9594652.94	2697049	288	0.916667	0.916667	0	no rank	2697049:74 
1	ERR9594652.95	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.96	2697049	288	0.848958	0.864583	3	no rank	2697049:62 
1	ERR9594652.97	2697049	288	0.46875	0.46875	0	no rank	2697049:31 
1	ERR9594652.98	2697049	288	0.583333	0.583333	0	no rank	2697049:42 
1	ERR9594652.99	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.100	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.101	3000004	288	0.796875	0.802083	1	subspecies	2697049:47 3000004:16 
1	ERR9594652.102	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.103	3000004	288	0.989583	0.989583	0	subspecies	2697049:66 3000004:8 
1	ERR9594652.104	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.105	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.106	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.107	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.108	2697049	288	0.666667	0.666667	0	no rank	2697049:50 
1	ERR9594652.109	2697049	288	0.802083	0.802083	0	no rank	2697049:49 
1	ERR9594652.110	3000004	288	1	1	0	subspecies	2697049:67 3000004:8 
1	ERR9594652.111	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.112	2697049	288	1	1	0	no rank	2697049:80 3000004:2 
1	ERR9594652.113	2697049	288	0.84375	0.84375	0	no rank	2697049:67 
1	ERR9594652.114	2697049	288	0.604167	0.604167	0	no rank	2697049:30 
1	ERR9594652.115	3000004	288	1	1	0	subspecies	2697049:75 3000004:7 
1	ERR9594652.116	2697049	288	0.635417	0.635417	0	no rank	2697049:47 
1	ERR9594652.117	2697049	288	0.989583	0.989583	0	no rank	2697049:74 
1	ERR9594652.118	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.119	2697049	288	0.96875	0.96875	0	no rank	2697049:72 
1	ERR9594652.120	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.121	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.122	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.123	3000000	288	1	1	0	subspecies	2697049:78 3000000:4 
1	ERR9594652.124	2697049	288	0.680556	0.6875	2	no rank	2697049:52 
1	ERR9594652.125	2697049	288	0.5	0.5	0	no rank	2697049:34 
1	ERR9594652.126	2697049	288	0.963542	0.96875	1	no rank	2697049:79 
1	ERR9594652.127	2697049	288	0.989583	0.989583	0	no rank	2697049:74 
1	ERR9594652.128	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.129	3000004	288	1	1	0	subspecies	2697049:74 3000004:8 
1	ERR9594652.130	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.131	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.132	2697049	288	0.666667	0.666667	0	no rank	2697049:50 
1	ERR9594652.133	3000004	288	0.96875	0.96875	0	subspecies	2697049:56 3000004:16 
1	ERR9594652.134	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.135	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.136	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.137	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.138	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.139	2697049	288	0.78125	0.791667	2	no rank	2697049:62 
1	ERR9594652.140	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.141	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.142	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.143	2697049	288	0.854167	0.854167	0	no rank	2697049:68 
1	ERR9594652.144	2697049	288	0.958333	0.958333	0	no rank	2697049:78 
1	ERR9594652.145	2697049	288	0.927083	0.9375	2	no rank	2697049:76 
1	ERR9594652.146	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.147	2697049	288	0.989583	0.989583	0	no rank	2697049:74 
1	ERR9594652.148	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.149	2697049	288	0.489583	0.489583	0	no rank	2697049:33 
1	ERR9594652.150	3000004	288	0.963542	0.96875	1	subspecies	2697049:68 3000004:11 
1	ERR9594652.151	2697049	288	0.505208	0.510417	1	no rank	2697049:35 
1	ERR9594652.152	3000004	288	1	1	0	subspecies	2697049:73 3000004:9 
1	ERR9594652.153	2697049	288	0.994792	1	1	no rank	2697049:82 
1	ERR9594652.154	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.155	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.156	2697049	288	1	1	0	no rank	2697049:75 
1	ERR9594652.157	2697049	288	0.989583	0.989583	0	no rank	2697049:74 
1	ERR9594652.158	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.159	2697049	288	0.994792	1	1	no rank	2697049:82 
1	ERR9594652.160	2697049	288	0.989583	0.989583	0	no rank	2697049:74 
1	ERR9594652.161	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.162	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.163	2697049	288	0.859375	0.864583	1	no rank	2697049:69 
1	ERR9594652.164	2697049	288	0.880208	0.885417	1	no rank	2697049:71 
1	ERR9594652.165	2697049	288	0.244792	0.25	1	no rank	2697049:10 
1	ERR9594652.166	3000004	288	1	1	0	subspecies	2697049:74 3000004:8 
1	ERR9594652.167	2697049	288	0.9375	0.9375	0	no rank	2697049:76 
1	ERR9594652.168	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.169	2697049	288	0.625	0.625	0	no rank	2697049:46 
1	ERR9594652.170	3000004	288	1	1	0	subspecies	2697049:75 3000004:7 
1	ERR9594652.171	2697049	288	0.677083	0.677083	0	no rank	2697049:39 
1	ERR9594652.172	2697049	288	0.947917	0.958333	2	no rank	2697049:78 
1	ERR9594652.173	2697049	288	0.197917	0.197917	0	no rank	2697049:12 
1	ERR9594652.174	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.175	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.176	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.177	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.178	2697049	288	0.859375	0.864583	1	no rank	2697049:69 
1	ERR9594652.179	2697049	288	0.994792	1	1	no rank	2697049:82 
1	ERR9594652.180	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.181	2697049	288	0.953125	0.958333	1	no rank	2697049:78 
1	ERR9594652.182	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.183	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.184	3000004	288	1	1	0	subspecies	2697049:76 3000004:6 
1	ERR9594652.185	2697049	288	0.729167	0.729167	0	no rank	2697049:56 
1	ERR9594652.186	2697049	288	0.989583	0.989583	0	no rank	2697049:74 
1	ERR9594652.187	2697049	288	0.895833	0.895833	0	no rank	2697049:72 
1	ERR9594652.188	2697049	288	0.994792	1	1	no rank	2697049:82 
1	ERR9594652.189	2697049	288	0.666667	0.666667	0	no rank	2697049:50 
1	ERR9594652.190	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.191	2697049	288	0.984375	0.989583	1	no rank	2697049:81 
1	ERR9594652.192	2697049	288	0.859375	0.864583	1	no rank	2697049:69 
1	ERR9594652.193	2697049	288	0.984375	0.989583	1	no rank	2697049:81 
1	ERR9594652.194	2697049	288	0.875	0.875	0	no rank	2697049:70 
1	ERR9594652.195	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.196	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.197	3000004	288	1	1	0	subspecies	2697049:74 3000004:8 
1	ERR9594652.198	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.199	2697049	288	0.989583	1	2	no rank	2697049:82 
1	ERR9594652.200	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.201	2697049	288	0.625	0.625	0	no rank	2697049:46 
1	ERR9594652.202	3000004	288	0.666667	0.666667	0	subspecies	2697049:36 3000004:14 
1	ERR9594652.203	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.204	2697049	288	0.854167	0.854167	0	no rank	2697049:68 
1	ERR9594652.205	2697049	288	0.984375	0.989583	1	no rank	2697049:81 
1	ERR9594652.206	2697049	288	0.854167	0.854167	0	no rank	2697049:68 
1	ERR9594652.207	2697049	288	0.791667	0.791667	0	no rank	2697049:62 
1	ERR9594652.208	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.209	3000004	288	1	1	0	subspecies	2697049:74 3000004:8 
1	ERR9594652.210	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.211	2697049	288	0.854167	0.854167	0	no rank	2697049:68 
1	ERR9594652.212	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.213	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.214	2697049	288	0.359375	0.364583	1	no rank	2697049:21 
1	ERR9594652.215	2697049	288	0.541667	0.541667	0	no rank	2697049:38 
1	ERR9594652.216	3000004	288	1	1	0	subspecies	2697049:75 3000004:7 
1	ERR9594652.217	2697049	288	0.833333	0.833333	0	no rank	2697049:66 
1	ERR9594652.218	2697049	288	0.71875	0.71875	0	no rank	2697049:55 
1	ERR9594652.219	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.220	3000004	288	0.96875	0.96875	0	subspecies	2697049:65 3000004:14 
1	ERR9594652.221	2697049	288	0.916667	0.916667	0	no rank	2697049:74 
1	ERR9594652.222	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.223	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.224	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.225	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.226	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.227	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.228	2697049	288	0.776042	0.78125	1	no rank	2697049:61 
1	ERR9594652.229	2697049	288	0.864583	0.864583	0	no rank	2697049:69 
1	ERR9594652.230	2697049	288	0.994792	1	1	no rank	2697049:82 
1	ERR9594652.231	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.232	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.233	2697049	288	0.885417	0.885417	0	no rank	2697049:71 
1	ERR9594652.234	2697049	288	0.770833	0.770833	0	no rank	2697049:60 
1	ERR9594652.235	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.236	2697049	288	0.9375	0.9375	0	no rank	2697049:76 
1	ERR9594652.237	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.238	2697049	288	0.875	0.875	0	no rank	2697049:70 
1	ERR9594652.239	2697049	288	0.880208	0.885417	1	no rank	2697049:71 
1	ERR9594652.240	3000004	288	0.791667	0.791667	0	subspecies	2697049:58 3000004:4 
1	ERR9594652.241	3000004	288	0.9375	0.9375	0	subspecies	2697049:60 3000004:16 
1	ERR9594652.242	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.243	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.244	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.245	2697049	288	0.916667	0.916667	0	no rank	2697049:74 
1	ERR9594652.246	2697049	288	0.583333	0.583333	0	no rank	2697049:42 
1	ERR9594652.247	3000004	288	1	1	0	subspecies	2697049:74 3000004:8 
1	ERR9594652.248	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.249	2697049	288	1	1	0	no rank	2697049:80 3000004:2 
1	ERR9594652.250	2697049	288	0.927083	0.927083	0	no rank	2697049:75 
1	ERR9594652.251	2697049	288	0.916667	0.916667	0	no rank	2697049:74 
1	ERR9594652.252	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.253	2697049	288	0.885417	0.885417	0	no rank	2697049:71 
1	ERR9594652.254	2697049	288	0.833333	0.833333	0	no rank	2697049:66 
1	ERR9594652.255	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.256	2697049	288	0.8125	0.8125	0	no rank	2697049:64 
1	ERR9594652.257	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.258	2697049	288	0.755208	0.760417	1	no rank	2697049:59 
1	ERR9594652.259	3000004	288	0.6875	0.6875	0	subspecies	2697049:38 3000004:14 
1	ERR9594652.260	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.261	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.262	2697049	288	0.75	0.75	0	no rank	2697049:58 
1	ERR9594652.263	3000004	288	1	1	0	subspecies	2697049:66 3000004:16 
1	ERR9594652.264	3000004	288	1	1	0	subspecies	2697049:74 3000004:8 
1	ERR9594652.265	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.266	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.267	2697049	288	0.822917	0.822917	0	no rank	2697049:65 
1	ERR9594652.268	3000004	288	0.989583	0.989583	0	subspecies	2697049:66 3000004:8 
1	ERR9594652.269	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.270	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.271	2697049	288	1	1	0	no rank	2697049:81 3000004:1 
1	ERR9594652.272	2697049	288	0.947917	0.947917	0	no rank	2697049:68 3000004:2 
1	ERR9594652.273	2697049	288	0.895833	0.895833	0	no rank	2697049:72 
1	ERR9594652.274	2697049	288	0.9375	0.9375	0	no rank	2697049:76 
1	ERR9594652.275	3000004	288	0.671875	0.677083	1	subspecies	2697049:35 3000004:16 
1	ERR9594652.276	3000004	288	0.989583	0.989583	0	subspecies	2697049:67 3000004:7 
1	ERR9594652.277	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.278	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.279	2697049	288	0.880208	0.885417	1	no rank	2697049:71 
1	ERR9594652.280	2697049	288	0.854167	0.854167	0	no rank	2697049:68 
1	ERR9594652.281	2697049	288	0.796875	0.802083	1	no rank	2697049:63 
1	ERR9594652.282	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.283	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.284	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.285	2697049	288	0.791667	0.791667	0	no rank	2697049:62 
1	ERR9594652.286	2697049	288	0.958333	0.958333	0	no rank	2697049:78 
1	ERR9594652.287	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.288	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.289	3000004	288	0.734375	0.739583	1	subspecies	2697049:43 3000004:14 
1	ERR9594652.290	2697049	288	0.90625	0.90625	0	no rank	2697049:73 
1	ERR9594652.291	2697049	288	0.8125	0.8125	0	no rank	2697049:64 
1	ERR9594652.292	3000004	288	1	1	0	subspecies	2697049:74 3000004:8 
1	ERR9594652.293	2697049	288	0.645833	0.645833	0	no rank	2697049:48 
1	ERR9594652.294	2697049	288	0.880208	0.885417	1	no rank	2697049:71 
1	ERR9594652.295	2697049	288	0.963542	0.96875	1	no rank	2697049:79 
1	ERR9594652.296	2697049	288	0.895833	0.895833	0	no rank	2697049:72 
1	ERR9594652.297	2697049	288	0.239583	0.239583	0	no rank	2697049:9 
1	ERR9594652.298	2697049	288	1	1	0	no rank	2697049:83 
1	ERR9594652.299	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.300	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.301	2697049	288	0.916667	0.916667	0	no rank	2697049:74 
1	ERR9594652.302	2697049	288	0.979167	0.979167	0	no rank	2697049:80 
1	ERR9594652.303	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.304	2697049	288	0.833333	0.833333	0	no rank	2697049:66 
1	ERR9594652.305	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.306	2697049	288	0.875	0.875	0	no rank	2697049:70 
1	ERR9594652.307	3000004	288	1	1	0	subspecies	2697049:70 3000004:12 
1	ERR9594652.308	3000004	288	1	1	0	subspecies	2697049:68 3000004:14 
1	ERR9594652.309	2697049	288	0.458333	0.458333	0	no rank	2697049:30 
1	ERR9594652.310	2697049	288	0.9375	0.9375	0	no rank	2697049:76 
1	ERR9594652.311	2697049	288	0.479167	0.479167	0	no rank	2697049:32 
1	ERR9594652.312	2697049	288	0.885417	0.885417	0	no rank	2697049:64 
1	ERR9594652.313	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.314	2697049	288	0.84375	0.854167	2	no rank	2697049:54 
1	ERR9594652.315	2697049	288	0.994792	1	1	no rank	2697049:82 
1	ERR9594652.316	2697049	288	0.28125	0.28125	0	no rank	2697049:13 
1	ERR9594652.317	2697049	288	0.734375	0.739583	1	no rank	2697049:57 
1	ERR9594652.318	2697049	288	0.875	0.875	0	no rank	2697049:56 
1	ERR9594652.319	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.320	2697049	288	0.8125	0.8125	0	no rank	2697049:64 
1	ERR9594652.321	2697049	288	1	1	0	no rank	2697049:77 
1	ERR9594652.322	2697049	288	0.942708	0.947917	1	no rank	2697049:77 
1	ERR9594652.323	2697049	288	0.989583	0.989583	0	no rank	2697049:74 
1	ERR9594652.324	2697049	288	0.588542	0.59375	1	no rank	2697049:43 
1	ERR9594652.325	2697049	288	0.354167	0.354167	0	no rank	2697049:20 
1	ERR9594652.326	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.327	3000004	288	1	1	0	subspecies	2697049:74 3000004:8 
1	ERR9594652.328	2697049	288	0.791667	0.802083	2	no rank	2697049:63 
1	ERR9594652.329	2697049	288	0.989583	0.989583	0	no rank	2697049:81 
1	ERR9594652.330	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.331	2697049	288	0.901042	0.90625	1	no rank	2697049:73 
1	ERR9594652.332	3000004	288	1	1	0	subspecies	2697049:77 3000000:76 3000004:5 
1	ERR9594652.333	2697049	288	1	1	0	no rank	2697049:69 
1	ERR9594652.334	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.335	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.336	2697049	288	0.671875	0.677083	1	no rank	2697049:51 
1	ERR9594652.337	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.338	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.339	3000004	288	1	1	0	subspecies	2697049:74 3000004:8 
1	ERR9594652.340	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.341	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.342	2697049	288	0.671875	0.6875	3	no rank	2697049:52 
1	ERR9594652.343	2697049	288	0.833333	0.833333	0	no rank	2697049:66 
1	ERR9594652.344	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.345	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.346	2697049	288	0.817708	0.822917	1	no rank	2697049:65 
1	ERR9594652.347	2697049	288	0.8125	0.8125	0	no rank	2697049:64 
1	ERR9594652.348	2697049	288	0.291667	0.291667	0	no rank	2697049:14 
1	ERR9594652.349	2697049	288	0.979167	0.979167	0	no rank	2697049:80 
1	ERR9594652.350	3000004	288	1	1	0	subspecies	2697049:75 3000004:7 
1	ERR9594652.351	2697049	288	0.994792	1	1	no rank	2697049:82 
1	ERR9594652.352	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.353	2697049	288	0.578125	0.59375	3	no rank	2697049:43 
1	ERR9594652.354	3000004	288	1	1	0	subspecies	2697049:74 3000004:8 
1	ERR9594652.355	2697049	288	0.901042	0.90625	1	no rank	2697049:73 
1	ERR9594652.356	2697049	288	0.322917	0.322917	0	no rank	2697049:17 
1	ERR9594652.357	2697049	288	0.427083	0.427083	0	no rank	2697049:27 
1	ERR9594652.358	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.359	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.360	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.361	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.362	2697049	288	0.916667	0.916667	0	no rank	2697049:74 
1	ERR9594652.363	2697049	288	0.973958	0.979167	1	no rank	2697049:80 
1	ERR9594652.364	2697049	288	0.875	0.875	0	no rank	2697049:70 
1	ERR9594652.365	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.366	2697049	288	1	1	0	no rank	2697049:82 
1	ERR9594652.367	2697049	288	0.973958	0.989583	3	no rank	2697049:81 
1	ERR9594652.368	2697049	288	0.859375	0.864583	1	no rank	2697049:69 
